,rank,business_name,logo,description,address,location,reviews,category,timezone,price_range,language,is_claimed,extra,identity,opening_hours,status,media,activity,devices,external_id,feature_id,gkg_id,owner,phone,url,appointment,website,address_clean,state_clean,city_clean,zip
72025,82,Cinegration LLC,"['https://lh3.googleusercontent.com/-KDO5VtZu75Y/AAAAAAAAAAI/AAAAAAAAAAA/3RFJ_AAJZPI/s400-p-k-no-ns-nd/photo.jpg', 'https://lh3.googleusercontent.com/-KDO5VtZu75Y/AAAAAAAAAAI/AAAAAAAAAAA/3RFJ_AAJZPI/s60-p-k-no-ns-nd/photo.jpg']",,"{'street': '6425 W 52nd Ave #1', 'postcode': '80002', 'city': 'Arvada', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.7916999, 'lng': -105.0676342}","{'rating': 4.8, 'count': 38, 'spread': [1, 0, 1, 2, 34]}","{'items': ['Home automation company', 'Audio visual consultant', 'Electrical installation service', 'Lighting consultant', 'Security system installation service'], 'primary': None}",America/Denver,0.0,,True,"{'service_options': ['Online appointments', 'Online estimates', 'On-site services'], 'accessibility': ['Wheelchair-accessible car park', 'Wheelchair-accessible entrance'], 'planning': ['Appointment required'], 'payments': ['Credit cards', 'Debit cards']}",,,1,"{'items': [{'url': 'https://lh5.googleusercontent.com/p/AF1QipP1Ne459UiEdoCkoApfO3j6bBF77kS8hd_mkATr=w1024-h1360-k-no', 'type': 'photo', 'created_at': '2023-04-05 13:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipP8-A9GUAN6dd_lbKNzZhfitN0iEcu9OLsENurV=w1024-h682-k-no', 'type': 'photo', 'created_at': '2023-01-13 13:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipMaD1lAdtqBsDMS71au2LD5iv3wEXaP8ZJ9ynPM=w1024-h682-k-no', 'type': 'photo', 'created_at': '2023-01-13 13:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipN6CzICXRe8sJwjlMuDCMNdkGvyJE29o8GngkJ7=w1024-h682-k-no', 'type': 'photo', 'created_at': '2023-01-13 13:00:00', 'caption': None}], 'count': 4, 'types': ['photo']}","{'min': '2023-01-13 13:00:00', 'max': '2023-04-05 13:00:00'}","['bizbuilder:gmb_on_gmm_android', 'bizbuilder:gmb_web']",ChIJsflLnsiHa4cRZYm5xxMLKh8,0x876b87c89e4bf9b1:0x1f2a0b13c7b98965,/g/1jglyrk7j,"{'external_id': '100087768355822305717', 'url': 'https://www.google.com/maps/contrib/100087768355822305717'}","[{'raw': '+1 720-295-2496', 'area_code': '720', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+17202952496', 'local': '(720) 295-2496', 'location': 'Colorado', 'carrier': None, 'exchange': 'DENVER', 'company': 'BANDWIDTH.COM CLEC, LLC - CO', 'adm1': 'CO'}]","https://www.google.com/maps/place/Cinegration+LLC/@39.7916999,-105.0676342,17z/data=!3m1!4b1!4m5!3m4!1s0x876b87c89e4bf9b1:0x1f2a0b13c7b98965!8m2!3d39.7916999!4d-105.0676342","{'platform': None, 'url': 'https://www.cinegration.com/contact'}","{'domain': 'cinegration.com', 'platform': None, 'url': 'https://www.cinegration.com/'}",6425 W 52nd Ave #1,Colorado,Arvada,80002
25937,32,Seader Custom Metal Works,,,"{'street': '401 W 43rd Ave', 'postcode': '80216', 'city': 'Denver', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.7756614, 'lng': -104.992735}","{'rating': 4.6, 'count': 10, 'spread': [1, 0, 0, 0, 9]}","{'items': ['Metal fabricator', 'Aluminum supplier', 'Aluminum welder', 'Laser cutting service', 'Machine shop', 'Powder coating service', 'Steel distributor', 'Steel fabricator', 'Welder'], 'primary': None}",America/Denver,0.0,,False,"{'accessibility': ['Wheelchair-accessible car park', 'Wheelchair-accessible entrance'], 'payments': ['Debit cards', 'Credit cards']}",,,1,"{'items': [{'url': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lRb8wcFlWP3bqRN12o8T7A&cb_client=search.gws-prod.gps&w=1024&h=768&yaw=330.75592&pitch=0&thumbfov=100', 'type': 'street_view', 'created_at': '2024-11-01 12:00:00', 'caption': 'Seader Custom Metal Works'}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipMQja5SqygFYOTmuMEO6Q2zvFlYAYZikzjHR4FU=w1024-h1024-k-no', 'type': 'photo', 'created_at': '2015-09-29 08:00:00', 'caption': None}], 'count': 4, 'types': ['photo', 'street_view']}","{'min': '2015-09-29 08:00:00', 'max': '2015-09-29 08:00:00'}","['launch', 'photos:spicybowl_desktop']",ChIJHYdH3Ph4bIcRE-3dbuO7ltY,0x876c78f8dc47871d:0xd696bbe36edded13,/g/1td6n490,,"[{'raw': '+1 303-477-0831', 'area_code': '303', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+13034770831', 'local': '(303) 477-0831', 'location': 'Denver, CO', 'carrier': None, 'exchange': 'DENVER', 'company': 'QWEST CORPORATION', 'adm1': 'CO'}]","https://www.google.com/maps/place/Seader+Custom+Metal+Works/@39.7756614,-104.992735,17z/data=!3m1!4b1!4m5!3m4!1s0x876c78f8dc47871d:0xd696bbe36edded13!8m2!3d39.7756614!4d-104.992735",,"{'domain': 'seadercustommetalworks.com', 'platform': None, 'url': 'http://seadercustommetalworks.com/'}",401 W 43rd Ave,Colorado,Denver,80216
56959,67,Talnua Distillery,"['https://lh4.googleusercontent.com/-Z5KHjNOeWwI/AAAAAAAAAAI/AAAAAAAAAAA/qZ1TcXftdG4/s400-p-k-no-ns-nd/photo.jpg', 'https://lh4.googleusercontent.com/-Z5KHjNOeWwI/AAAAAAAAAAI/AAAAAAAAAAA/qZ1TcXftdG4/s60-p-k-no-ns-nd/photo.jpg']",,"{'street': '5405 W 56th Ave Unit C', 'postcode': '80002', 'city': 'Arvada', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.8005828, 'lng': -105.0552124}","{'rating': 4.9, 'count': 270, 'spread': [3, 2, 1, 4, 260]}","{'items': ['Bar', 'Alcohol manufacturer', 'Alcoholic beverage wholesaler', 'Distillery', 'Liquor store'], 'primary': None}",America/Denver,2.0,,True,"{'from_the_business': ['Identifies as women-owned'], 'service_options': ['Outdoor seating', 'Delivery', 'On-site services', 'Takeaway', 'Dine-in'], 'highlights': ['Fast service', 'Great cocktails', 'Live performances'], 'accessibility': ['Wheelchair-accessible car park', 'Wheelchair-accessible entrance', 'Wheelchair-accessible toilet'], 'offerings': ['Alcohol', 'Cocktails', 'Happy-hour drinks', 'Spirits'], 'dining_options': ['Outside food allowed', 'Seating'], 'amenities': ['Gender-neutral toilets', 'Toilets'], 'atmosphere': ['Casual', 'Cosy', 'Trendy'], 'crowd': ['Groups', 'LGBTQ+ friendly', 'Tourists', 'Transgender safe space'], 'planning': ['Accepts reservations'], 'payments': ['Credit cards', 'Debit cards'], 'parking': ['Free of charge street parking', 'Free parking lot', 'Parking'], 'pets': ['Dogs allowed']}","['LGBTQ+ friendly', 'Identifies as women-owned']",,1,"{'items': [{'url': 'https://lh5.googleusercontent.com/p/AF1QipMo8m1lmxGCCwsxuwJZBcrxYnz3SEY_zgwn6n82=w1024-h1024-k-no', 'type': 'photo', 'created_at': '2024-06-24 23:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipP3YDrW-kvbumAZ2QlB9s8AriCuWMi4jAEO2F-V=w1024-h576-k-no', 'type': 'photo', 'created_at': '2023-04-28 23:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipNZ1yBLcJ2RtM1b_rOSKjSymAXAH4T5bP0wb6HJ=w1024-h682-k-no', 'type': 'photo', 'created_at': '2021-08-25 16:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipO5Bxtd_6i2EpvuDRUj9Os-go5uzqnjeooimQjw=w1024-h576-k-no', 'type': 'video', 'created_at': '2020-10-06 18:00:00', 'caption': 'Talnua Distillery'}], 'count': 269, 'types': ['photo', 'video']}","{'min': '2020-10-06 18:00:00', 'max': '2024-06-24 23:00:00'}","['bizbuilder:gmb_api', 'bizbuilder:gmb_web']",ChIJH-J8-eeHa4cRqlq83IweBDc,0x876b87e7f97ce21f:0x37041e8cdcbc5aaa,/g/11gfklf__x,"{'external_id': '105998384432655956219', 'url': 'https://www.google.com/maps/contrib/105998384432655956219'}","[{'raw': '+1 303-431-4949', 'area_code': '303', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+13034314949', 'local': '(303) 431-4949', 'location': 'Colorado', 'carrier': None, 'exchange': 'DENVER', 'company': 'QWEST CORPORATION', 'adm1': 'CO'}]","https://www.google.com/maps/place/Talnua+Distillery/@39.8005828,-105.0552124,17z/data=!3m1!4b1!4m5!3m4!1s0x876b87e7f97ce21f:0x37041e8cdcbc5aaa!8m2!3d39.8005828!4d-105.0552124","{'platform': 'toasttab.com', 'url': 'https://order.toasttab.com/online/talnua-distillery?diningOption=takeout'}","{'domain': 'talnua.com', 'platform': None, 'url': 'https://www.talnua.com/'}",5405 W 56th Ave Unit C,Colorado,Arvada,80002
43932,55,Medical Creations Inc,,,"{'street': '1668 Lafayette St', 'postcode': '80218', 'city': 'Denver', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.7429093, 'lng': -104.9706995}",,"{'items': ['Biotechnology company', 'Medical equipment manufacturer'], 'primary': None}",America/Denver,,,False,"{'accessibility': ['Wheelchair-accessible car park', 'Wheelchair-accessible entrance']}",,,1,"{'items': [{'url': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ydWkneM-oexriCzGOAWG4g&cb_client=search.gws-prod.gps&w=1024&h=768&yaw=81.4442&pitch=0&thumbfov=100', 'type': 'street_view', 'created_at': '2024-11-01 09:00:00', 'caption': 'Medical Creations Inc'}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipPhieHPoCK3vF6CyxX0lvf1Fcr3qvpNbAAWDB5v=w1024-h1550-k-no', 'type': 'photo', 'created_at': '2019-02-25 21:00:00', 'caption': None}], 'count': 2, 'types': ['photo', 'street_view']}","{'min': '2019-02-25 21:00:00', 'max': '2019-02-25 21:00:00'}","['launch', 'photos:gmm_android']",ChIJU_lOkpN5bIcRJcEqv7blWNA,0x876c7993924ef953:0xd058e5b6bf2ac125,/g/11g0lc_l6p,,"[{'raw': '+1 970-429-4203', 'area_code': '970', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+19704294203', 'local': '(970) 429-4203', 'location': 'Aspen, CO', 'carrier': None, 'exchange': 'ASPEN', 'company': 'QWEST CORPORATION', 'adm1': 'CO'}]","https://www.google.com/maps/place/Medical+Creations+Inc/@39.7429093,-104.9706995,17z/data=!3m1!4b1!4m5!3m4!1s0x876c7993924ef953:0xd058e5b6bf2ac125!8m2!3d39.7429093!4d-104.9706995",,"{'domain': 'xtremity.com', 'platform': None, 'url': 'https://xtremity.com/'}",1668 Lafayette St,Colorado,Denver,80218
4903,6,"AAAA Specialties, Inc. - Custom Spring Manufacturing","['https://lh4.googleusercontent.com/-1kR3RVsK9Do/AAAAAAAAAAI/AAAAAAAAAAA/ZrYzguZFaRI/s400-p-k-no-ns-nd/photo.jpg', 'https://lh4.googleusercontent.com/-1kR3RVsK9Do/AAAAAAAAAAI/AAAAAAAAAAA/ZrYzguZFaRI/s60-p-k-no-ns-nd/photo.jpg']",,"{'street': '3030 Huron St', 'postcode': '80202', 'city': 'Denver', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.760597399999995, 'lng': -104.99680339999999}","{'rating': 3.7, 'count': 3, 'spread': [1, 0, 0, 0, 2]}","{'items': ['Manufacturer'], 'primary': None}",America/Denver,0.0,,True,"{'payments': ['Debit cards', 'Credit cards']}",,,1,"{'items': [{'url': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5PV6nv97KiNDJkpRSEZN3g&cb_client=search.gws-prod.gps&w=1024&h=768&yaw=93.43318&pitch=0&thumbfov=100', 'type': 'street_view', 'created_at': '2024-11-01 22:00:00', 'caption': 'AAAA Specialties, Inc. - Custom Spring Manufacturing'}], 'count': 0, 'types': ['street_view']}","{'min': None, 'max': None}",['launch'],ChIJwRhIIeZ4bIcRazk7EiYRM-o,0x876c78e6214818c1:0xea331126123b396b,/g/1td4vs0v,"{'external_id': '114240832015266683104', 'url': 'https://www.google.com/maps/contrib/114240832015266683104'}","[{'raw': '+1 303-296-1288', 'area_code': '303', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+13032961288', 'local': '(303) 296-1288', 'location': 'Denver, CO', 'carrier': None, 'exchange': 'DENVER', 'company': 'QWEST CORPORATION', 'adm1': 'CO'}]","https://www.google.com/maps/place/AAAA+Specialties%2C+Inc.+-+Custom+Spring+Manufacturing/@39.760597399999995,-104.99680339999999,17z/data=!3m1!4b1!4m5!3m4!1s0x876c78e6214818c1:0xea331126123b396b!8m2!3d39.760597399999995!4d-104.99680339999999",,"{'domain': 'aaaaspecialties.com', 'platform': None, 'url': 'http://www.aaaaspecialties.com/'}",3030 Huron St,Colorado,Denver,80202
68907,78,Actall Corporation,"['https://lh6.googleusercontent.com/-qWjQGNnjIFU/AAAAAAAAAAI/AAAAAAAAAAA/KfgAu-_pm5I/s400-p-k-no-ns-nd/photo.jpg', 'https://lh6.googleusercontent.com/-qWjQGNnjIFU/AAAAAAAAAAI/AAAAAAAAAAA/KfgAu-_pm5I/s60-p-k-no-ns-nd/photo.jpg']",,"{'street': '2017 Curtis Street', 'postcode': '80205', 'city': 'Denver', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.7514366, 'lng': -104.98967999999999}","{'rating': 5, 'count': 2, 'spread': [0, 0, 0, 0, 2]}","{'items': ['Security system supplier', 'Medical technology manufacturer'], 'primary': None}",America/Denver,0.0,,True,"{'accessibility': ['Wheelchair-accessible car park', 'Wheelchair-accessible entrance']}",,,1,"{'items': [{'url': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ch2v4ChDU3lpne71MXPU-Q&cb_client=search.gws-prod.gps&w=1024&h=768&yaw=301.38077&pitch=0&thumbfov=100', 'type': 'street_view', 'created_at': '2024-11-01 21:00:00', 'caption': 'Actall Corporation'}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipPGoEUrik69ANa-dy4ejGAiKEPVPS6z2-XbFwwu=w1024-h512-k-no', 'type': 'photo', 'created_at': '2022-04-04 20:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipOxGQnvtryzB7_mW0AFxvxrTjHnLWSGOoVsKIpk=w563-h401-k-no', 'type': 'photo', 'created_at': '2015-07-10 20:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipPQO1hF2frd80ASHawPYNJ-sdinHxIjBH3UqTFN=w800-h350-k-no', 'type': 'photo', 'created_at': '2015-07-10 20:00:00', 'caption': None}], 'count': 4, 'types': ['photo', 'street_view']}","{'min': '2015-07-10 20:00:00', 'max': '2022-04-04 20:00:00'}","['bizbuilder:gmb_web', 'launch']",ChIJ5_TWF797bIcRjMjSiJFR7QI,0x876c7bbf17d6f4e7:0x2ed519188d2c88c,/g/1vb9dk21,"{'external_id': '102408203844082387542', 'url': 'https://www.google.com/maps/contrib/102408203844082387542'}","[{'raw': '+1 800-598-1745', 'area_code': None, 'type': 'TOLL_FREE', 'country': 'US', 'country_code': '1', 'number': '+18005981745', 'local': '(800) 598-1745', 'location': None, 'carrier': None, 'exchange': None, 'company': None, 'adm1': None}]","https://www.google.com/maps/place/Actall+Corporation/@39.7514366,-104.98967999999999,17z/data=!3m1!4b1!4m5!3m4!1s0x876c7bbf17d6f4e7:0x2ed519188d2c88c!8m2!3d39.7514366!4d-104.98967999999999",,"{'domain': 'actall.com', 'platform': None, 'url': 'http://www.actall.com/'}",2017 Curtis Street,Colorado,Denver,80205
104053,114,Colorado Saddlery,"['https://lh5.googleusercontent.com/-JaQgq4s_660/AAAAAAAAAAI/AAAAAAAAAAA/9JhXc_pE1q4/s400-p-k-no-ns-nd/photo.jpg', 'https://lh5.googleusercontent.com/-JaQgq4s_660/AAAAAAAAAAI/AAAAAAAAAAA/9JhXc_pE1q4/s60-p-k-no-ns-nd/photo.jpg']","Long-standing saddle maker also offers tack, bits & spurs, pack equipment, whips & other supplies.","{'street': '3300 W 71st Ave', 'postcode': '80030', 'city': 'Westminster', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.8242434, 'lng': -105.03030489999999}","{'rating': 4.4, 'count': 48, 'spread': [5, 2, 0, 3, 38]}","{'items': ['Manufacturer', 'Equestrian facility', 'Gun shop', 'Horse riding school', 'Horse trainer', 'Leather exporter', 'Leather repair service', 'Equestrian store', 'Saddlery', 'Tack shop'], 'primary': None}",America/Denver,0.0,,True,"{'from_the_business': ['Small Business'], 'service_options': ['Kerbside pickup', 'In-store pick-up', 'In-store shopping', 'On-site services', 'Same-day delivery'], 'accessibility': ['Wheelchair-accessible car park', 'Wheelchair-accessible entrance'], 'amenities': ['Wi-Fi'], 'planning': ['Quick visit'], 'payments': ['Credit cards', 'Debit cards']}",,,1,"{'items': [{'url': 'https://lh5.googleusercontent.com/p/AF1QipOiqrtJkd2rgwPo7fLgYDuNXB_WXBQg0i3EVmnj=w384-h254-k-no', 'type': 'photo', 'created_at': '2024-10-01 21:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipOgg1B7iSMWWs72f8IGr9aZOfNBZwVMMylDQONe=w606-h484-k-no', 'type': 'photo', 'created_at': '2022-12-08 21:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipP4rtrJ5rQxZ6k5qQhQqIRH5gvrqjLLbh0adV0e=w1024-h682-k-no', 'type': 'photo', 'created_at': '2017-06-16 15:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipOAuKi80n8qn3SsiH2Yh3ymmvktG6bHXsakYOXB=w1024-h1820-k-no', 'type': 'photo', 'created_at': '2016-12-19 21:00:00', 'caption': None}], 'count': 85, 'types': ['photo']}","{'min': '2016-12-19 21:00:00', 'max': '2024-10-01 21:00:00'}","['bizbuilder:gmb_on_local_universal_desktop', 'bizbuilder:gmb_web', 'photos:gmm_android', 'photos:local_universal_mobile']",ChIJ0XTtb_qFa4cRtPT5RMQeiws,0x876b85fa6fed74d1:0xb8b1ec444f9f4b4,/g/1tgx2hvt,"{'external_id': '105741289518897370584', 'url': 'https://www.google.com/maps/contrib/105741289518897370584'}","[{'raw': '+1 303-572-8350', 'area_code': '303', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+13035728350', 'local': '(303) 572-8350', 'location': 'Denver, CO', 'carrier': None, 'exchange': 'DENVER', 'company': 'QWEST CORPORATION', 'adm1': 'CO'}]","https://www.google.com/maps/place/Colorado+Saddlery/@39.8242434,-105.03030489999999,17z/data=!3m1!4b1!4m5!3m4!1s0x876b85fa6fed74d1:0xb8b1ec444f9f4b4!8m2!3d39.8242434!4d-105.03030489999999",,"{'domain': 'coloradosaddlery.com', 'platform': None, 'url': 'http://www.coloradosaddlery.com/'}",3300 W 71st Ave,Colorado,Westminster,80030
10820,13,Innovations Manufacturing,"['https://lh4.googleusercontent.com/-OvtSzhMa1Bo/AAAAAAAAAAI/AAAAAAAAAAA/Qi5-Mw8DtLg/s400-p-k-no-ns-nd/photo.jpg', 'https://lh4.googleusercontent.com/-OvtSzhMa1Bo/AAAAAAAAAAI/AAAAAAAAAAA/Qi5-Mw8DtLg/s60-p-k-no-ns-nd/photo.jpg']",,"{'street': '4555 Grape St #6441', 'postcode': '80216', 'city': 'Denver', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.7798339, 'lng': -104.92497999999999}","{'rating': 3.4, 'count': 5, 'spread': [2, 0, 0, 0, 3]}","{'items': ['Manufacturer'], 'primary': None}",America/Denver,0.0,,True,"{'payments': ['Debit cards', 'Credit cards']}",,,1,"{'items': [{'url': 'https://lh5.googleusercontent.com/p/AF1QipOf5cPw9PMq6QRmcZEWZrrA2h9WDzNC6kwDEuAw=w403-h537-k-no', 'type': 'photo', 'created_at': '2021-08-20 17:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipNRVi_vszKTiyebH-HTlUsVBVGtg-Fudju-rYA=w1024-h576-k-no', 'type': 'photo', 'created_at': '2018-04-18 19:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipMnswVycQPNcN200ViwzaaAZ24d4g7uNDT6Ijs=w1024-h576-k-no', 'type': 'photo', 'created_at': '2018-04-18 19:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipPKedC3UUDYyZ0zYpGA4KiJcXLlLgZM_e0RHa0=w1024-h576-k-no', 'type': 'photo', 'created_at': '2018-04-18 19:00:00', 'caption': None}], 'count': 4, 'types': ['photo']}","{'min': '2018-04-18 19:00:00', 'max': '2021-08-20 17:00:00'}","['photos:gmm_android', 'photos:local_universal_desktop']",ChIJJTPGWs57bIcRFDL2V9lrsSo,0x876c7bce5ac63325:0x2ab16bd957f63214,/g/11c0xq3xl7,"{'external_id': '109235721900155523154', 'url': 'https://www.google.com/maps/contrib/109235721900155523154'}","[{'raw': '+1 303-321-0945', 'area_code': '303', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+13033210945', 'local': '(303) 321-0945', 'location': 'Denver, CO', 'carrier': None, 'exchange': 'DENVER', 'company': 'QWEST CORPORATION', 'adm1': 'CO'}]","https://www.google.com/maps/place/Innovations+Manufacturing/@39.7798339,-104.92497999999999,17z/data=!3m1!4b1!4m5!3m4!1s0x876c7bce5ac63325:0x2ab16bd957f63214!8m2!3d39.7798339!4d-104.92497999999999",,"{'domain': 'im-inc.com', 'platform': None, 'url': 'http://www.im-inc.com/'}",4555 Grape St #6441,Colorado,Denver,80216
40165,50,Denver Distillery,"['https://lh3.googleusercontent.com/-9omv6-6Xuz8/AAAAAAAAAAI/AAAAAAAAAAA/ez2YM0q_G1U/s400-p-k-no-ns-nd/photo.jpg', 'https://lh3.googleusercontent.com/-9omv6-6Xuz8/AAAAAAAAAAI/AAAAAAAAAAA/ez2YM0q_G1U/s60-p-k-no-ns-nd/photo.jpg']",Cocktails made with house spirits served with savory & sweet pastries in a cozy environment.,"{'street': '244 S Broadway', 'postcode': '80209', 'city': 'Denver', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.7121735, 'lng': -104.98734739999999}","{'rating': 4.7, 'count': 92, 'spread': [5, 2, 0, 3, 82]}","{'items': ['Distillery', 'Bar', 'Pub', 'Tourist attraction'], 'primary': None}",America/Denver,2.0,,True,"{'accessibility': ['Wheelchair-accessible car park', 'Wheelchair-accessible entrance'], 'payments': ['Debit cards', 'Credit cards']}",,,1,"{'items': [{'url': 'https://lh5.googleusercontent.com/p/AF1QipMIuCif0gFIqOHQ9Np5AdNYk4sWoS-wsPGtvRZX=w954-h535-k-no', 'type': 'photo', 'created_at': '2020-04-27 18:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipPmz3T1iVfDxC_cx8GagOYL11IWupGPacLLJ42Z=w750-h500-k-no', 'type': 'photo', 'created_at': '2019-11-19 22:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipN2jAX8Qexp826n3Vx-Ch0UQhyw3X2N400EqqT3=w1024-h1365-k-no', 'type': 'photo', 'created_at': '2019-10-20 15:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipOk3_o7Z-CIzHaxIijwCYy9jQfpI-_d-DunT0dq=w1024-h768-k-no', 'type': 'photo', 'created_at': '2017-08-10 18:00:00', 'caption': None}], 'count': 113, 'types': ['photo']}","{'min': '2017-08-10 18:00:00', 'max': '2020-04-27 18:00:00'}","['bizbuilder', 'bizbuilder:gmb_api', 'bizbuilder:gmb_web', 'photos:gmm_ios']",ChIJicliwx1_bIcRYyYD7rhxuiI,0x876c7f1dc362c989:0x22ba71b8ee032663,/g/11c450d3wr,"{'external_id': '102366423383893868558', 'url': 'https://www.google.com/maps/contrib/102366423383893868558'}","[{'raw': '+1 720-381-3226', 'area_code': '720', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+17203813226', 'local': '(720) 381-3226', 'location': 'Colorado', 'carrier': None, 'exchange': 'DENVER', 'company': 'COMCAST IP PHONE, LLC', 'adm1': 'CO'}]","https://www.google.com/maps/place/Denver+Distillery/@39.7121735,-104.98734739999999,17z/data=!3m1!4b1!4m5!3m4!1s0x876c7f1dc362c989:0x22ba71b8ee032663!8m2!3d39.7121735!4d-104.98734739999999","{'platform': None, 'url': 'https://www.denverdistillery.com/reserve-a-table'}","{'domain': 'denverdistillery.com', 'platform': None, 'url': 'http://denverdistillery.com/'}",244 S Broadway,Colorado,Denver,80209
2806,3,Whipchek Manufacturing Corporation,,,"{'street': '4935 Allison St # 7', 'postcode': '80002', 'city': 'Arvada', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.7865824, 'lng': -105.0865972}",,"{'items': ['Plastic fabrication company'], 'primary': None}",America/Denver,,,False,{'accessibility': ['Wheelchair-accessible car park']},,,1,"{'items': [{'url': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J3hILYtKIbMMxYKsepL4OQ&cb_client=search.gws-prod.gps&w=1024&h=768&yaw=272.19025&pitch=0&thumbfov=100', 'type': 'street_view', 'created_at': '2024-10-28 15:00:00', 'caption': 'Whipchek Manufacturing Corporation'}], 'count': 0, 'types': ['street_view']}","{'min': None, 'max': None}",['launch'],ChIJGct4PDaGa4cRnpS57RPd9P0,0x876b86363c78cb19:0xfdf4dd13edb9949e,/g/1txy2v49,,"[{'raw': '+1 303-423-1266', 'area_code': '303', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+13034231266', 'local': '(303) 423-1266', 'location': 'Arvada, CO', 'carrier': None, 'exchange': 'DENVER', 'company': 'QWEST CORPORATION', 'adm1': 'CO'}]","https://www.google.com/maps/place/Whipchek+Manufacturing+Corporation/@39.7865824,-105.0865972,17z/data=!3m1!4b1!4m5!3m4!1s0x876b86363c78cb19:0xfdf4dd13edb9949e!8m2!3d39.7865824!4d-105.0865972",,,4935 Allison St # 7,Colorado,Arvada,80002
